Unit ID,Rarity,Name,Health,Knockbacks,Speed,Attack,DPS,A. Type,A. Frequency,Foreswing,Range,Cost,Recharge,Abilities
446-3,激レア,シン・パワーチョキンドス,750,1,50,750,186,範囲,121,1,170,750,1246,"対 赤い敵 超ダメージ（与ダメ x3～4）
 体力1％以下で攻撃力上昇（与ダメ x5）
 100％の確率で1度だけ生き残る
 無効（波動 攻撃力低下）"
447-1,激レア,戦隊ショベリン,"2,700",3,15,360,104,単体,104,60,350,"1,500",876,"対 メタルな敵 のみに攻撃
 15％の確率でクリティカル
 撃破時お金x2"
447-2,激レア,戦隊パワーショベリン,"3,375",3,15,450,130,単体,104,60,350,"1,500",876,"対 メタルな敵 のみに攻撃
 15％の確率でクリティカル
 撃破時お金x2"
447-3,激レア,シン・パワーショベリン,"3,375",3,15,450,130,単体,104,60,350,"1,500",876,"対 メタルな敵 のみに攻撃
 15％の確率でクリティカル
 撃破時お金x2
 50％の確率でLv1烈波（40F 射程 200～900）"
448-1,激レア,戦隊チャッソ,"2,000",1,12,150,500,単体,9,1,180,"1,200",746,"対 エイリアン 超ダメージ（与ダメ x3～4）
 対 エイリアン 打たれ強い（被ダメ 1/4～1/5）
 無効（ワープ）"
448-2,激レア,戦隊パワーチャッソ,"2,500",1,12,175,583,単体,9,1,180,"1,200",746,"対 エイリアン 超ダメージ（与ダメ x3～4）
 対 エイリアン 打たれ強い（被ダメ 1/4～1/5）
 無効（ワープ）"
448-3,激レア,シン・パワーチャッソ,"3,750",1,12,200,667,単体,9,1,180,"1,200",746,"対 エイリアン 超ダメージ（与ダメ x3～4）
 対 エイリアン 打たれ強い（被ダメ 1/4～1/5）
 20％の確率でバリアブレイク
 無効（ワープ）"
449-1,伝説レア,宮本武蔵,"12,200",4,10,"2,994","1,361",単体,66,9,400,"4,275",2746,"2連続攻撃 1,497 1,497（9F 32F）
 対 黒い敵 極ダメージ（与ダメ x5～6）
 対 黒い敵 打たれ強い（被ダメ 1/4～1/5）"
449-2,伝説レア,剣神・宮本武蔵,"12,200",4,10,"2,994","1,361",単体,66,9,400,"4,275",2746,"2連続攻撃 1,497 1,497（9F 32F）
 対 黒い敵 極ダメージ（与ダメ x5～6）
 対 黒い敵 打たれ強い（被ダメ 1/4～1/5）"
449-3,伝説レア,無双の剣神・宮本武蔵,"13,950",4,10,"3,720","1,691",単体,66,9,400,"4,275",2746,"2連続攻撃 1,860 1,860（9F 32F）
 対 黒い敵 極ダメージ（与ダメ x5～6）
 対 黒い敵 打たれ強い（被ダメ 1/4～1/5）
 対 超生命体 特効（与ダメ増 被ダメ減）
 無効（遅くする 攻撃力低下）"
450-1,伝説レア,聖会長ジャンヌダルク,"8,000",4,20,"1,650",569,範囲,87,48,400,"4,830",3506,"対 赤い敵 浮いてる敵 極ダメージ（与ダメ x5～6）
 遠方範囲攻撃（200～550）"
450-2,伝説レア,聖会長ジャンヌダルクψ,"8,000",4,20,"1,650",569,範囲,87,48,400,"4,830",3506,"対 赤い敵 浮いてる敵 極ダメージ（与ダメ x5～6）
 遠方範囲攻撃（200～550）"
451-1,伝説レア,天城龍バベル,"37,500",2,8,"12,500","1,042",範囲,360,113,390,"6,750",4746,"対 赤い敵 浮いてる敵 超打たれ強い
 （被ダメ 1/6～1/7）
 無効（止める 遅くする）"
451-2,伝説レア,魔城龍バベル,"37,500",2,8,"12,500","1,042",範囲,360,113,390,"6,750",4746,"対 赤い敵 浮いてる敵 超打たれ強い
 （被ダメ 1/6～1/7）
 無効（止める 遅くする）"
451-3,伝説レア,天魔城龍バベル,"45,000",2,8,"12,500","1,042",範囲,360,113,390,"6,750",4746,"対 赤い敵 浮いてる敵 超打たれ強い
 （被ダメ 1/6～1/7）
 対 超生命体 特効（与ダメ増 被ダメ減）
 無効（ふっとばす 止める 遅くする 毒撃）"
452-1,伝説レア,うしわか丸,"2,475",2,12,"1,425",396,範囲,108,23,250,825,186,"対 天使 極ダメージ（与ダメ x5～6）
 対 天使 打たれ強い（被ダメ 1/4～1/5）"
452-2,伝説レア,巨大神兵ベンケイ,"18,750",3,7,"7,750",930,範囲,250,65,450,"6,000",4746,"対 天使 極ダメージ（与ダメ x5～6）
 対 天使 打たれ強い（被ダメ 1/4～1/5）"
453-1,レア,古代ネコ,"1,625",1,10,20,16,単体,37,8,140,105,166,"対 メタルな敵 古代種 打たれ強い（被ダメ 1/4～1/5）
 無効（古代の呪い）"
453-2,レア,現代ネコ,"1,625",1,10,20,16,単体,37,8,140,105,166,"対 メタルな敵 古代種 打たれ強い（被ダメ 1/4～1/5）
 無効（古代の呪い）"
453-3,レア,未来ネコ,"1,625",1,10,20,16,単体,37,11,140,105,166,"対 メタルな敵 古代種 超打たれ強い
 （被ダメ 1/6～1/7）
 無効（古代の呪い）"
454-1,EX,きたろう,"1,750",3,9,350,104,単体,101,4,325,450,2146,"対 ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
454-2,EX,ゲゲゲの鬼太郎,"1,750",3,11,437,105,単体,125,14,350,450,2146,"対 ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
455-1,EX,目玉おやじ,"1,800",4,8,247,89,単体,83,24,210,315,1846,"対 ゾンビ 100％の確率で150～180F攻撃力50％に低下
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 4％の確率でクリティカル"
455-2,EX,入浴おやじ,"1,800",4,8,247,89,単体,83,18,210,315,1846,"対 ゾンビ 100％の確率で150～180F攻撃力50％に低下
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 4％の確率でクリティカル"
456-1,伝説レア,ワンダー・モモコ,"10,000",2,13,"9,000","1,343",範囲,201,28,375,"4,500",3746,"3連続攻撃 750 1,500 6,750（28F 55F 100F）※1撃目のみ他特性付加
 対 赤い敵 黒い敵 天使 100％の確率で60～72F動きを止める
 100％の確率でLv8波動（射程 1732.5）
 無効（波動）"
456-2,伝説レア,キューティー・モモコ,"10,000",2,13,"9,000","1,343",範囲,201,28,375,"4,500",3746,"3連続攻撃 750 1,500 6,750（28F 55F 100F）※1撃目のみ他特性付加
 対 赤い敵 黒い敵 天使 100％の確率で60～72F動きを止める
 100％の確率でLv8波動（射程 1732.5）
 無効（波動）"
457-1,超激レア,間桐 桜,"13,500",4,8,"4,250",601,範囲,212,37,350,"4,200",3346,"対 黒い敵 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 無効（波動）"
457-2,超激レア,間桐 桜CC,"18,000",4,8,"5,250",743,範囲,212,37,350,"4,200",3346,"対 黒い敵 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 無効（波動）"
457-3,超激レア,黒桜CC,"18,000",4,8,"5,250",916,範囲,172,35,350,"4,200",3346,"対 黒い敵 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 ゾンビ 魂攻撃（仮死状態のゾンビに攻撃）
 無効（波動 止める）"
458-1,EX,ネコ士郎,"1,875",3,10,325,168,単体,58,36,170,540,276,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
458-2,EX,魔術師見習いネコ士郎,"1,875",3,10,325,168,単体,58,36,170,540,276,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
459-1,レア,アーチャーネコ,"1,650",3,10,300,99,単体,91,26,275,600,386,無効（波動）
459-2,レア,英霊アーチャーネコ,"1,650",3,10,300,99,単体,91,26,275,600,386,"遠方攻撃（200～350）
 無効（波動）"
460-1,レア,ネコライダー,"2,250",3,12,500,147,単体,102,27,190,570,246,対 天使 40％の確率で60～72F動きを止める
460-2,レア,英霊ネコライダー,"2,250",3,12,500,147,単体,102,27,190,570,246,対 天使 40％の確率で60～72F動きを止める
461-1,激レア,ネコ言峰＆ネコギルガメッシュ,"3,000",4,8,"1,650",356,範囲,139,66,300,"1,170",506,"対 黒い敵 50％の確率で150～180F攻撃力50％に低下
 体力50％以下で攻撃力上昇（与ダメ x1.5）"
461-2,激レア,ネコギルガメッシュ＆ネコ言峰,"3,000",4,8,"1,650",356,範囲,139,66,300,"1,170",506,"対 ゾンビ 50％の確率で150～180F攻撃力50％に低下
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 体力50％以下で攻撃力上昇（与ダメ x1.5）"
462-1,伝説レア,レジェルガ,"1,250",5,4,375,75,単体,150,7,140,"4,500",9746,-
462-2,伝説レア,レジェランパサラン,"7,500",5,20,"6,250","1,786",範囲,105,5,300,"4,500",3746,"遠方範囲全方位攻撃（-700～300）
 無効（波動 ふっとばす 止める 遅くする 攻撃力低下 ワープ）"
463-1,EX,フィリバスターX,"4,000",1,7,"2,500",130,範囲,579,360,575,"3,750",4546,"対 白い敵 100％の確率で120F動きを止める
 遠方範囲全方位攻撃（-500～575）"
463-2,EX,フィリバスターY,"4,000",1,7,"2,500",130,範囲,579,360,575,"3,750",4546,"対 白い敵 100％の確率で120F動きを止める
 遠方範囲全方位攻撃（-500～575）"
463-3,EX,メタフィリバスター,"5,000",1,7,"5,000",336,範囲,446,360,575,"3,750",4546,"対 白い敵 古代種 100％の確率で120F動きを止める
 遠方範囲全方位攻撃（-500～575）
 無効（烈波 古代の呪い）"
464-1,伝説レア,終末兵器ムー,"22,500",1,1,"4,500",938,範囲,144,51,400,"4,650",5246,"対 ゾンビ 極ダメージ（与ダメ x5～6）
 対 ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 遠方範囲全方位攻撃（-450～400）
 波動ストッパー"
464-2,伝説レア,極秘研究機関パンドラ,"22,500",1,1,"4,500",938,範囲,144,51,400,"4,650",5246,"対 ゾンビ 極ダメージ（与ダメ x5～6）
 対 ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 遠方範囲全方位攻撃（-450～400）
 波動ストッパー"
465-1,EX,土偶戦士ドグ丸,"9,000",2,15,"5,250",694,範囲,227,102,350,"3,900",3146,"対 白い敵 打たれ強い（被ダメ 1/4）
 無効（ワープ 古代の呪い）"
465-2,EX,土偶戦士ドグえもん,"12,000",2,15,"6,000",793,範囲,227,102,350,"3,900",3146,"対 白い敵 打たれ強い（被ダメ 1/4）
 無効（ワープ 古代の呪い）"
465-3,EX,覚醒戦士ドグえもん,"14,500",2,15,"6,000",793,範囲,227,102,350,"3,900",2146,"対 白い敵 古代種 打たれ強い（被ダメ 1/4）
 対 超生命体 特効（与ダメ増 被ダメ減）
 対 超獣 特効（与ダメ増 被ダメ減）
 無効（ワープ 古代の呪い）"
467-1,伝説レア,ブラックゼウス,"9,000",3,10,"5,000",526,範囲,285,116,455,"4,950",4546,"対 白い敵 極ダメージ（与ダメ x5）
 遠方範囲攻撃（300～700）
 無効（攻撃力低下）"
467-2,伝説レア,闇次神子ブラックゼウス,"11,250",3,10,"6,250",658,範囲,285,116,455,"4,950",4546,"対 白い敵 極ダメージ（与ダメ x5）
 遠方範囲攻撃（300～700）
 無効（攻撃力低下）"
468-1,超激レア,スーパーゼウス,"3,000",5,9,"4,500",565,範囲,239,78,425,"4,800",4746,"対 全敵（白 無 魔 使 除く） 打たれ強い（被ダメ 1/4～1/5）
 対 全敵（白 無 魔 使 除く） 100％の確率で90～108F攻撃力50％に低下
 無効（ふっとばす 止める 遅くする 攻撃力低下）"
468-2,超激レア,全能神スーパーゼウス,"3,750",5,9,"6,000",753,範囲,239,78,425,"4,800",4746,"対 全敵（白 無 魔 使 除く） 打たれ強い（被ダメ 1/4～1/5）
 対 全敵（白 無 魔 使 除く） 100％の確率で90～108F攻撃力50％に低下
 無効（ふっとばす 止める 遅くする 攻撃力低下）"
468-3,超激レア,スーパーSゼウス,"4,500",5,9,"6,000",753,範囲,239,78,425,"4,800",4746,"対 全敵（白 無 魔 使 除く） 打たれ強い（被ダメ 1/4～1/5）
 対 全敵（白 無 魔 使 除く） 100％の確率で120～144F攻撃力50％に低下
 無効（ふっとばす 止める 遅くする 攻撃力低下）"
469-1,超激レア,聖フェニックス,"3,000",4,6,"2,500",288,範囲,260,31,325,"1,200",746,対 黒い敵 浮いてる敵 エイリアン 50％の確率で100～120F動きを止める
469-2,超激レア,聖戦衣化聖フェニックス,"3,000",4,12,"2,500",288,範囲,260,31,325,"1,200",746,対 黒い敵 浮いてる敵 エイリアン 50％の確率で100～120F動きを止める
469-3,超激レア,ヘッドロココ,"7,500",4,18,"4,500",519,範囲,260,31,400,"3,600",2746,"対 黒い敵 浮いてる敵 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 黒い敵 浮いてる敵 エイリアン 100％の確率で100～120F動きを止める"
470-1,超激レア,スーパーデビル,"4,500",3,4,"3,000",373,範囲,241,60,550,"4,200",3746,"対 天使 100％の確率で150～180F動きを遅くする
 遠方範囲攻撃（400～800）
 無効（遅くする）"
470-2,超激レア,偽神スーパーデビル,"6,000",3,4,"4,000",498,範囲,241,60,550,"4,200",3746,"対 天使 100％の確率で150～180F動きを遅くする
 遠方範囲攻撃（400～800）
 無効（遅くする）"
470-3,超激レア,スーパーDデビル,"7,500",5,7,"4,000",498,範囲,241,60,550,"4,200",3746,"対 天使 100％の確率で150～180F動きを遅くする
 遠方範囲攻撃（400～800）
 無効（遅くする）"
471-1,超激レア,サタンマリア,"3,500",4,14,"4,950",952,範囲,156,51,370,"4,050",2546,"対 赤い敵 超ダメージ（与ダメ x3～4）
 無効（波動）"
471-2,超激レア,ワンダーマリア,"4,200",4,28,"5,775","1,111",範囲,156,51,370,"4,050",2546,"対 赤い敵 超ダメージ（与ダメ x3～4）
 無効（波動）"
472-1,超激レア,ヘラクライスト,"15,000",2,4,"22,500","2,848",単体,237,116,360,"4,500",2246,"対 浮いてる敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 無効（遅くする ワープ）"
472-2,超激レア,完璧ヘラクライスト,"15,000",2,4,"22,500","2,848",単体,237,116,360,"4,500",2246,"対 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 無効（遅くする ワープ）"
472-3,超激レア,ブラックライスト,"15,000",2,4,"22,500","2,848",単体,237,116,360,"4,500",2246,"対 古代種 めっぽう強い（与ダメ x1.5 被ダメ 1/2）
 無効（遅くする 古代の呪い）"
473-1,激レア,ネロ魔身,"3,000",4,9,"2,436",395,範囲,185,51,225,"1,485",866,"3連続攻撃 812 812 812（51F 90F 130F）
 対 ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 遠方範囲全方位攻撃（-800～225）"
473-2,激レア,魔肖ネロ,"3,750",4,9,"3,186",517,範囲,185,51,225,"1,485",866,"3連続攻撃 1,062 1,062 1,062（51F 90F 130F）
 対 ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 遠方範囲全方位攻撃（-800～225）"
473-3,激レア,デカネロン,"4,875",4,9,"3,186",517,範囲,185,51,275,"1,485",866,"3連続攻撃 1,062 1,062 1,062（51F 90F 130F）
 対 ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 遠方範囲全方位攻撃（-800～275）"
474-1,レア,ヤマト王子,"1,000",3,35,400,92,範囲,131,2,250,900,946,"対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
474-2,レア,ヤマト神帝,"1,125",3,35,500,115,範囲,131,2,250,900,946,"対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
474-3,レア,ヤマト爆神,"1,250",3,35,600,137,範囲,131,2,250,900,946,"対 エイリアン ゾンビ 超ダメージ（与ダメ x3～4）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
475-1,EX,十字架天使,600,3,8,112,15,単体,220,37,400,600,746,対 赤い敵 50％の確率で200～240F攻撃力50％に低下
475-2,EX,クロスエンジェル,750,3,8,125,17,単体,220,37,400,600,746,対 赤い敵 黒い敵 50％の確率で200～240F攻撃力50％に低下
475-3,EX,ストライク天使,900,3,8,137,19,単体,220,37,400,600,746,"対 赤い敵 黒い敵 ゾンビ 50％の確率で200～240F攻撃力50％に低下
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
476-1,EX,ネコ若神子,"3,200",3,8,925,338,範囲,82,17,250,"1,230",736,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
476-2,EX,ネコ神帝,"3,200",3,8,925,338,範囲,82,17,250,"1,230",736,対 黒い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
477-1,EX,ネコデビル,"3,125",3,10,"1,362",352,範囲,116,45,250,"1,260",716,対 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
477-2,EX,ネコ邪神,"3,125",3,10,"1,362",352,範囲,116,45,250,"1,260",716,対 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
478-1,EX,ネコの助,"3,350",3,6,"2,175",325,範囲,201,66,250,"1,245",726,対 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
478-2,EX,ネコ老守,"3,350",3,6,"2,175",325,範囲,201,66,250,"1,245",726,対 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
479-1,伝説レア,幻の精霊ルミナ,"3,125",3,32,"1,250",276,範囲,136,41,330,"1,110",446,"対 エイリアン 超打たれ強い
 （被ダメ 1/6～1/7）
 対 エイリアン 50％の確率で150～180F攻撃力50％に低下
 50％の確率でバリアブレイク
 無効（遅くする ワープ）"
